Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
68,F,Married,Low,462.05,Electronics,None,No Issue,14,Mobile App,0
68,F,Married,Low,255.32,Clothing,None,No Issue,14,Mobile App,0
68,F,Married,Low,222.37,Books,None,No Issue,14,Mobile App,0
46,F,Divorced,High,295.23,Electronics,Complaint,Unresolved,44,Online Banking,0
46,F,Divorced,High,86.35,Books,Complaint,Unresolved,44,Online Banking,0
46,F,Divorced,High,216.17,Groceries,Complaint,Unresolved,44,Online Banking,0
52,M,Single,High,445.85,Clothing,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,445.85,Clothing,Complaint,Unresolved,9,Online Banking,0
52,M,Single,High,356.52,Electronics,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,356.52,Electronics,Complaint,Unresolved,9,Online Banking,0
52,M,Single,High,326.58,Clothing,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,326.58,Clothing,Complaint,Unresolved,9,Online Banking,0
52,M,Single,High,314.01,Books,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,314.01,Books,Complaint,Unresolved,9,Online Banking,0
52,M,Single,High,467.63,Clothing,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,467.63,Clothing,Complaint,Unresolved,9,Online Banking,0
52,M,Single,High,305.23,Groceries,Inquiry,Unresolved,9,Online Banking,0
52,M,Single,High,305.23,Groceries,Complaint,Unresolved,9,Online Banking,0
18,M,Married,Medium,139.62,Electronics,None,No Issue,45,Online Banking,0
18,M,Married,Medium,51.58,Electronics,None,No Issue,45,Online Banking,0
18,M,Married,Medium,101.31,Furniture,None,No Issue,45,Online Banking,0
18,F,Single,High,10.61,Electronics,Feedback,Resolved,25,Mobile App,0
18,F,Single,High,10.61,Electronics,Feedback,Unresolved,25,Mobile App,0
18,F,Single,High,94.75,Clothing,Feedback,Resolved,25,Mobile App,0
18,F,Single,High,94.75,Clothing,Feedback,Unresolved,25,Mobile App,0
18,F,Single,High,457.37,Groceries,Feedback,Resolved,25,Mobile App,0
18,F,Single,High,457.37,Groceries,Feedback,Unresolved,25,Mobile App,0
18,F,Single,High,218.36,Books,Feedback,Resolved,25,Mobile App,0
18,F,Single,High,218.36,Books,Feedback,Unresolved,25,Mobile App,0
54,M,Single,Low,252.72,Furniture,Complaint,Resolved,47,Website,1
54,M,Single,Low,308.15,Electronics,Complaint,Resolved,47,Website,1
54,M,Single,Low,118.1,Electronics,Complaint,Resolved,47,Website,1
23,F,Married,High,91.91,Books,Inquiry,Resolved,16,Mobile App,0
23,F,Married,High,91.91,Books,Complaint,Resolved,16,Mobile App,0
23,F,Married,High,116.15,Groceries,Inquiry,Resolved,16,Mobile App,0
23,F,Married,High,116.15,Groceries,Complaint,Resolved,16,Mobile App,0
23,F,Married,High,272.02,Clothing,Inquiry,Resolved,16,Mobile App,0
23,F,Married,High,272.02,Clothing,Complaint,Resolved,16,Mobile App,0
23,F,Married,High,359.92,Electronics,Inquiry,Resolved,16,Mobile App,0
23,F,Married,High,359.92,Electronics,Complaint,Resolved,16,Mobile App,0
56,M,Married,Low,387.43,Groceries,None,No Issue,7,Mobile App,0
56,M,Married,Low,68.98,Electronics,None,No Issue,7,Mobile App,0
56,M,Married,Low,189.74,Books,None,No Issue,7,Mobile App,0
56,M,Married,Low,436.58,Clothing,None,No Issue,7,Mobile App,0
56,M,Married,Low,115.73,Furniture,None,No Issue,7,Mobile App,0
56,M,Married,Low,328.22,Groceries,None,No Issue,7,Mobile App,0
56,M,Married,Low,324.69,Furniture,None,No Issue,7,Mobile App,0
56,M,Married,Low,229.33,Furniture,None,No Issue,7,Mobile App,0
56,M,Married,Low,124.41,Furniture,None,No Issue,7,Mobile App,0
58,F,Single,High,286.35,Furniture,None,No Issue,11,Online Banking,0
58,F,Single,High,184.28,Electronics,None,No Issue,11,Online Banking,0
58,F,Single,High,494.58,Clothing,None,No Issue,11,Online Banking,0
35,F,Divorced,Low,118.54,Groceries,None,No Issue,27,Mobile App,0
35,F,Divorced,Low,195.94,Electronics,None,No Issue,27,Mobile App,0
35,F,Divorced,Low,165.51,Groceries,None,No Issue,27,Mobile App,0
35,F,Divorced,Low,417.53,Electronics,None,No Issue,27,Mobile App,0
35,F,Divorced,Low,462.37,Furniture,None,No Issue,27,Mobile App,0
33,M,Widowed,Medium,209.63,Groceries,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,202.31,Clothing,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,78.23,Clothing,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,176.53,Books,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,165.81,Groceries,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,19.43,Groceries,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,407.13,Electronics,None,No Issue,40,Online Banking,0
33,M,Widowed,Medium,150.04,Electronics,None,No Issue,40,Online Banking,0
22,F,Single,Medium,84.61,Clothing,Inquiry,Resolved,17,Online Banking,0
22,F,Single,Medium,285.49,Clothing,Inquiry,Resolved,17,Online Banking,0
22,F,Single,Medium,30.24,Books,Inquiry,Resolved,17,Online Banking,0
22,F,Single,Medium,301.42,Clothing,Inquiry,Resolved,17,Online Banking,0
59,F,Divorced,High,57.28,Electronics,Complaint,Unresolved,5,Website,1
59,F,Divorced,High,57.28,Electronics,Inquiry,Unresolved,5,Website,1
59,F,Divorced,High,363.53,Groceries,Complaint,Unresolved,5,Website,1
59,F,Divorced,High,363.53,Groceries,Inquiry,Unresolved,5,Website,1
59,F,Divorced,High,237.01,Books,Complaint,Unresolved,5,Website,1
59,F,Divorced,High,237.01,Books,Inquiry,Unresolved,5,Website,1
59,F,Divorced,High,228.66,Clothing,Complaint,Unresolved,5,Website,1
59,F,Divorced,High,228.66,Clothing,Inquiry,Unresolved,5,Website,1
60,F,Single,Low,191.33,Books,Feedback,Resolved,29,Mobile App,0
60,F,Single,Low,293.62,Furniture,Feedback,Resolved,29,Mobile App,0
60,F,Single,Low,421.42,Books,Feedback,Resolved,29,Mobile App,0
60,F,Single,Low,132.16,Clothing,Feedback,Resolved,29,Mobile App,0
49,F,Married,Medium,404.42,Furniture,None,No Issue,10,Mobile App,0
49,F,Married,Medium,406.93,Electronics,None,No Issue,10,Mobile App,0
49,F,Married,Medium,363.4,Clothing,None,No Issue,10,Mobile App,0
49,F,Married,Medium,401.39,Furniture,None,No Issue,10,Mobile App,0
49,F,Married,Medium,284.85,Clothing,None,No Issue,10,Mobile App,0
49,F,Married,Medium,492.36,Books,None,No Issue,10,Mobile App,0
49,F,Married,Medium,100.63,Furniture,None,No Issue,10,Mobile App,0
19,F,Divorced,Low,166.05,Groceries,Inquiry,Unresolved,47,Online Banking,1
19,F,Divorced,Low,166.05,Groceries,Feedback,Resolved,47,Online Banking,1
19,F,Divorced,Low,172.53,Groceries,Inquiry,Unresolved,47,Online Banking,1
19,F,Divorced,Low,172.53,Groceries,Feedback,Resolved,47,Online Banking,1
19,F,Divorced,Low,136.01,Clothing,Inquiry,Unresolved,47,Online Banking,1
19,F,Divorced,Low,136.01,Clothing,Feedback,Resolved,47,Online Banking,1
19,F,Divorced,High,331.07,Electronics,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,331.07,Electronics,Complaint,Resolved,25,Online Banking,1
19,F,Divorced,High,184.84,Clothing,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,184.84,Clothing,Complaint,Resolved,25,Online Banking,1
19,F,Divorced,High,388.6,Clothing,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,388.6,Clothing,Complaint,Resolved,25,Online Banking,1
19,F,Divorced,High,20.1,Clothing,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,20.1,Clothing,Complaint,Resolved,25,Online Banking,1
19,F,Divorced,High,40.85,Electronics,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,40.85,Electronics,Complaint,Resolved,25,Online Banking,1
19,F,Divorced,High,114.94,Groceries,Complaint,Unresolved,25,Online Banking,1
19,F,Divorced,High,114.94,Groceries,Complaint,Resolved,25,Online Banking,1
57,M,Single,Low,236.95,Clothing,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,424.06,Groceries,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,160.7,Groceries,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,102.27,Electronics,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,451.24,Clothing,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,298.68,Clothing,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,137.62,Clothing,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,211.69,Electronics,Inquiry,Resolved,24,Online Banking,1
57,M,Single,Low,231.01,Electronics,Inquiry,Resolved,24,Online Banking,1
59,M,Widowed,Low,270.26,Furniture,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,236.75,Clothing,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,317.21,Electronics,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,412.42,Clothing,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,443.75,Groceries,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,136.43,Clothing,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,208.07,Furniture,Complaint,Resolved,44,Mobile App,0
59,M,Widowed,Low,58.9,Books,Complaint,Resolved,44,Mobile App,0
53,F,Single,High,214.25,Furniture,Inquiry,Resolved,12,Mobile App,1
53,F,Single,High,57.03,Clothing,Inquiry,Resolved,12,Mobile App,1
53,F,Single,High,238.78,Electronics,Inquiry,Resolved,12,Mobile App,1
53,F,Single,High,259.91,Books,Inquiry,Resolved,12,Mobile App,1
56,F,Widowed,Medium,470.61,Books,Inquiry,Resolved,5,Website,1
56,F,Widowed,Medium,470.61,Books,Complaint,Unresolved,5,Website,1
56,F,Widowed,Medium,54.93,Books,Inquiry,Resolved,5,Website,1
56,F,Widowed,Medium,54.93,Books,Complaint,Unresolved,5,Website,1
56,F,Widowed,Medium,287.15,Clothing,Inquiry,Resolved,5,Website,1
56,F,Widowed,Medium,287.15,Clothing,Complaint,Unresolved,5,Website,1
56,F,Widowed,Medium,71.23,Clothing,Inquiry,Resolved,5,Website,1
56,F,Widowed,Medium,71.23,Clothing,Complaint,Unresolved,5,Website,1
29,M,Divorced,High,253.82,Furniture,None,No Issue,29,Online Banking,0
29,M,Divorced,High,226.68,Clothing,None,No Issue,29,Online Banking,0
29,M,Divorced,High,256.72,Clothing,None,No Issue,29,Online Banking,0
29,M,Divorced,High,460.67,Clothing,None,No Issue,29,Online Banking,0
29,M,Divorced,High,12.77,Furniture,None,No Issue,29,Online Banking,0
29,M,Divorced,High,229.06,Clothing,None,No Issue,29,Online Banking,0
29,M,Divorced,High,239,Books,None,No Issue,29,Online Banking,0
29,M,Divorced,High,118.34,Books,None,No Issue,29,Online Banking,0
64,M,Widowed,Low,377.08,Groceries,Inquiry,Unresolved,35,Mobile App,0
64,M,Widowed,Low,78.58,Clothing,Inquiry,Unresolved,35,Mobile App,0
64,M,Widowed,Low,361.23,Groceries,Inquiry,Unresolved,35,Mobile App,0
36,M,Married,High,23.87,Books,Complaint,Resolved,23,Online Banking,1
36,M,Married,High,463.19,Books,Complaint,Resolved,23,Online Banking,1
36,M,Married,High,444.26,Furniture,Complaint,Resolved,23,Online Banking,1
45,M,Widowed,High,110.82,Furniture,None,No Issue,32,Mobile App,0
18,F,Widowed,Low,145.39,Furniture,None,No Issue,40,Website,1
18,F,Widowed,Low,340.38,Books,None,No Issue,40,Website,1
18,F,Widowed,Low,142.09,Furniture,None,No Issue,40,Website,1
18,F,Widowed,Low,494.59,Clothing,None,No Issue,40,Website,1
18,F,Widowed,Low,337.72,Groceries,None,No Issue,40,Website,1
18,F,Widowed,Low,481.02,Clothing,None,No Issue,40,Website,1
18,F,Widowed,Low,97.01,Groceries,None,No Issue,40,Website,1
18,F,Widowed,Low,143.57,Books,None,No Issue,40,Website,1
32,F,Divorced,High,232.38,Clothing,None,No Issue,19,Mobile App,0
53,M,Widowed,Medium,233.29,Books,Feedback,Unresolved,25,Mobile App,0
53,M,Widowed,Medium,42.55,Groceries,Feedback,Unresolved,25,Mobile App,0
53,M,Widowed,Medium,458.03,Clothing,Feedback,Unresolved,25,Mobile App,0
53,M,Widowed,Medium,116.25,Groceries,Feedback,Unresolved,25,Mobile App,0
53,M,Widowed,Medium,404.4,Electronics,Feedback,Unresolved,25,Mobile App,0
53,M,Widowed,Medium,165.4,Clothing,Feedback,Unresolved,25,Mobile App,0
30,M,Divorced,Medium,220.53,Furniture,None,No Issue,45,Online Banking,0
30,M,Divorced,Medium,351.3,Furniture,None,No Issue,45,Online Banking,0
30,M,Divorced,Medium,273.85,Clothing,None,No Issue,45,Online Banking,0
30,M,Divorced,Medium,477.4,Groceries,None,No Issue,45,Online Banking,0
30,M,Divorced,Medium,222.83,Books,None,No Issue,45,Online Banking,0
60,M,Married,High,105.33,Groceries,None,No Issue,37,Mobile App,0
60,M,Married,High,64.14,Books,None,No Issue,37,Mobile App,0
60,M,Married,High,309.33,Clothing,None,No Issue,37,Mobile App,0
60,M,Married,High,368.18,Furniture,None,No Issue,37,Mobile App,0
60,M,Married,High,131.06,Books,None,No Issue,37,Mobile App,0
60,M,Married,High,224.81,Groceries,None,No Issue,37,Mobile App,0
60,M,Married,High,164.36,Groceries,None,No Issue,37,Mobile App,0
60,M,Married,High,125.27,Clothing,None,No Issue,37,Mobile App,0
60,M,Married,High,197.6,Furniture,None,No Issue,37,Mobile App,0
38,M,Married,Low,9.19,Groceries,None,No Issue,1,Website,0
38,M,Married,Low,452.17,Groceries,None,No Issue,1,Website,0
38,M,Married,Low,144.41,Electronics,None,No Issue,1,Website,0
38,M,Married,Low,391.62,Clothing,None,No Issue,1,Website,0
38,M,Married,Low,275.83,Clothing,None,No Issue,1,Website,0
38,M,Married,Low,293.81,Clothing,None,No Issue,1,Website,0
38,M,Married,Low,107.63,Groceries,None,No Issue,1,Website,0
29,F,Single,High,280.78,Furniture,Inquiry,Resolved,43,Website,0
29,F,Single,High,280.78,Furniture,Complaint,Unresolved,43,Website,0
29,F,Single,High,48.02,Books,Inquiry,Resolved,43,Website,0
29,F,Single,High,48.02,Books,Complaint,Unresolved,43,Website,0
29,F,Single,High,472.13,Electronics,Inquiry,Resolved,43,Website,0
29,F,Single,High,472.13,Electronics,Complaint,Unresolved,43,Website,0
29,F,Single,High,462.52,Clothing,Inquiry,Resolved,43,Website,0
29,F,Single,High,462.52,Clothing,Complaint,Unresolved,43,Website,0
29,F,Single,High,148.39,Clothing,Inquiry,Resolved,43,Website,0
29,F,Single,High,148.39,Clothing,Complaint,Unresolved,43,Website,0
22,M,Single,High,224.36,Clothing,None,No Issue,13,Online Banking,0
22,M,Single,High,222.98,Groceries,None,No Issue,13,Online Banking,0
24,M,Single,Medium,463.89,Electronics,None,No Issue,12,Mobile App,0
24,M,Single,Medium,55.81,Groceries,None,No Issue,12,Mobile App,0
24,M,Single,Medium,276.11,Electronics,None,No Issue,12,Mobile App,0
24,M,Single,Medium,177.45,Groceries,None,No Issue,12,Mobile App,0
24,M,Single,Medium,168.1,Electronics,None,No Issue,12,Mobile App,0
24,M,Single,Medium,480.04,Clothing,None,No Issue,12,Mobile App,0
24,M,Single,Medium,330.59,Furniture,None,No Issue,12,Mobile App,0
22,M,Married,Medium,137.12,Books,Inquiry,Resolved,47,Online Banking,0
22,M,Married,Medium,271.07,Clothing,Inquiry,Resolved,47,Online Banking,0
22,M,Married,Medium,266.03,Furniture,Inquiry,Resolved,47,Online Banking,0
22,M,Married,Medium,433.71,Clothing,Inquiry,Resolved,47,Online Banking,0
22,M,Married,Medium,115.5,Groceries,Inquiry,Resolved,47,Online Banking,0
22,M,Married,Medium,6.53,Books,Inquiry,Resolved,47,Online Banking,0
65,F,Widowed,Low,32.66,Electronics,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,32.66,Electronics,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,179.38,Books,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,179.38,Books,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,116.1,Clothing,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,116.1,Clothing,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,384.82,Furniture,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,384.82,Furniture,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,8.02,Furniture,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,8.02,Furniture,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,32.98,Books,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,32.98,Books,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,486.45,Books,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,486.45,Books,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,80.42,Clothing,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,80.42,Clothing,Feedback,Resolved,43,Mobile App,0
65,F,Widowed,Low,483.91,Groceries,Inquiry,Unresolved,43,Mobile App,0
65,F,Widowed,Low,483.91,Groceries,Feedback,Resolved,43,Mobile App,0
21,F,Divorced,Low,287.91,Groceries,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,287.91,Groceries,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,396.47,Groceries,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,396.47,Groceries,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,432.99,Electronics,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,432.99,Electronics,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,78.22,Groceries,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,78.22,Groceries,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,187.74,Clothing,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,187.74,Clothing,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,407.1,Furniture,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,407.1,Furniture,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,74.37,Furniture,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,74.37,Furniture,Inquiry,Resolved,37,Mobile App,0
21,F,Divorced,Low,400.48,Books,Feedback,Unresolved,37,Mobile App,0
21,F,Divorced,Low,400.48,Books,Inquiry,Resolved,37,Mobile App,0
30,F,Married,Low,43.8,Books,Complaint,Resolved,42,Mobile App,0
30,F,Married,Low,359.19,Groceries,Complaint,Resolved,42,Mobile App,0
30,F,Married,Low,182.01,Electronics,Complaint,Resolved,42,Mobile App,0
30,F,Married,Low,138.08,Groceries,Complaint,Resolved,42,Mobile App,0
30,F,Married,Low,124.99,Books,Complaint,Resolved,42,Mobile App,0
54,M,Widowed,High,296.87,Furniture,None,No Issue,41,Website,0
54,M,Widowed,High,386.49,Furniture,None,No Issue,41,Website,0
54,M,Widowed,High,430.25,Electronics,None,No Issue,41,Website,0
58,F,Single,High,123.78,Furniture,Complaint,Resolved,12,Online Banking,0
58,F,Single,High,229.9,Groceries,Complaint,Resolved,12,Online Banking,0
58,F,Single,High,323.59,Clothing,Complaint,Resolved,12,Online Banking,0
32,F,Divorced,High,161.84,Electronics,Complaint,Unresolved,36,Mobile App,0
33,M,Single,High,398.53,Furniture,Inquiry,Resolved,38,Website,0
33,M,Single,High,398.53,Furniture,Complaint,Resolved,38,Website,0
33,M,Single,High,155.12,Furniture,Inquiry,Resolved,38,Website,0
33,M,Single,High,155.12,Furniture,Complaint,Resolved,38,Website,0
38,F,Divorced,Low,134.58,Groceries,Feedback,Resolved,9,Mobile App,0
38,F,Divorced,Low,243.02,Electronics,Feedback,Resolved,9,Mobile App,0
38,F,Divorced,Low,286.81,Clothing,Feedback,Resolved,9,Mobile App,0
38,F,Divorced,Low,87.76,Books,Feedback,Resolved,9,Mobile App,0
38,F,Divorced,Low,141.59,Electronics,Feedback,Resolved,9,Mobile App,0
53,M,Widowed,Low,23.13,Books,None,No Issue,14,Online Banking,0
53,M,Widowed,Low,475.22,Groceries,None,No Issue,14,Online Banking,0
53,M,Widowed,Low,192.43,Clothing,None,No Issue,14,Online Banking,0
53,M,Widowed,Low,147.43,Electronics,None,No Issue,14,Online Banking,0
53,M,Widowed,Low,51.54,Groceries,None,No Issue,14,Online Banking,0
41,F,Married,Low,370.31,Clothing,Feedback,Resolved,45,Online Banking,1
41,F,Married,Low,370.31,Clothing,Complaint,Resolved,45,Online Banking,1
41,F,Married,Low,271.57,Groceries,Feedback,Resolved,45,Online Banking,1
41,F,Married,Low,271.57,Groceries,Complaint,Resolved,45,Online Banking,1
41,F,Married,Low,453.32,Groceries,Feedback,Resolved,45,Online Banking,1
41,F,Married,Low,453.32,Groceries,Complaint,Resolved,45,Online Banking,1
41,F,Married,Low,13.36,Clothing,Feedback,Resolved,45,Online Banking,1
41,F,Married,Low,13.36,Clothing,Complaint,Resolved,45,Online Banking,1
33,F,Single,High,492.35,Groceries,Feedback,Unresolved,35,Online Banking,0
33,F,Single,High,492.35,Groceries,Inquiry,Resolved,35,Online Banking,0
31,M,Married,High,132.38,Clothing,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,132.38,Clothing,Complaint,Unresolved,32,Online Banking,0
31,M,Married,High,413.93,Electronics,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,413.93,Electronics,Complaint,Unresolved,32,Online Banking,0
31,M,Married,High,119.17,Furniture,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,119.17,Furniture,Complaint,Unresolved,32,Online Banking,0
31,M,Married,High,481.44,Groceries,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,481.44,Groceries,Complaint,Unresolved,32,Online Banking,0
31,M,Married,High,455.56,Electronics,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,455.56,Electronics,Complaint,Unresolved,32,Online Banking,0
31,M,Married,High,427.48,Groceries,Feedback,Resolved,32,Online Banking,0
31,M,Married,High,427.48,Groceries,Complaint,Unresolved,32,Online Banking,0
39,M,Widowed,Low,436.92,Clothing,Feedback,Resolved,46,Mobile App,0
39,M,Widowed,Low,469.32,Furniture,Feedback,Resolved,46,Mobile App,0
39,M,Widowed,Low,230.4,Electronics,Feedback,Resolved,46,Mobile App,0
39,M,Widowed,Low,88.35,Books,Feedback,Resolved,46,Mobile App,0
39,M,Widowed,Low,149.95,Electronics,Feedback,Resolved,46,Mobile App,0
39,M,Widowed,Low,306.25,Furniture,Feedback,Resolved,46,Mobile App,0
